Date,T-BILL,CANADA,JAPAN,FRANCE,GERMANY,ITALY,SWITZERLAND,UNITED KINGDOM ,USA ,WORLD
28-Nov-14,5.00E-05,-0.001059635,0.002861556,0.034170722,0.063670599,-0.000327392,0.033117425,0.003826352,0.024239406,0.020824191
31-Dec-14,0.00037,-0.02188592,-0.015317326,-0.050950913,-0.044190675,-0.081303306,-0.046722497,-0.02757333,-0.004776715,0.018120017
30-Jan-15,5.00E-05,-0.085358189,0.023315744,0.006908707,0.015816644,0.000140317,0.006684411,-0.011114209,-0.0292203,0.01991359
27-Feb-15,8.00E-05,0.058266694,0.060382467,0.065359052,0.060316785,0.083742535,0.045629657,0.058628746,0.055884697,0.01255921
31-Mar-15,0.00025,-0.03436073,0.008801832,-0.025349342,0.00305458,-0.014338197,-0.012317805,-0.063897958,-0.016033487,0.052195203
30-Apr-15,5.00E-05,0.067030097,0.035146215,0.047074734,-0.00561798,0.040395865,0.029199835,0.064942561,0.008079248,-0.043036453
29-May-15,3.00E-05,-0.046440532,0.012504864,-0.027753975,-0.041077857,-0.001477352,0.008835048,-0.005038591,0.011043086,-0.024145534
30-Jun-15,1.00E-04,-0.031372214,-0.017941692,-0.030357758,-0.026313103,-0.029132882,-0.041315098,-0.038042186,-0.020592269,0.009512059
31-Jul-15,0.00058,-0.038894825,0.004639738,0.049001002,0.026877093,0.041357392,0.044110437,0.016447185,0.01881098,0.003072116
31-Aug-15,3.00E-05,-0.065801036,-0.058320059,-0.070295063,-0.075056594,-0.053206662,-0.068068594,-0.081635055,-0.062804234,-0.001729641
30-Sep-15,5.00E-05,-0.049137701,-0.074012771,-0.042188704,-0.061844731,-0.032583592,-0.044714331,-0.045766043,-0.028188104,0.030536543
30-Oct-15,0.00068,0.039403158,0.100720392,0.083333053,0.106134156,0.045178645,0.044336435,0.070213299,0.081154999,0.010403604
30-Nov-15,0.0017,-0.0215643,-0.010304308,-0.030039378,0.000102767,-0.033245427,-0.03220426,-0.026816718,0.001058222,0.003911744
31-Dec-15,0.00148,-0.072776632,0.002150763,-0.034729552,-0.026475971,-0.034498247,0.009617061,-0.039876193,-0.018554688,-0.074189221
29-Jan-16,0.003,-0.027392509,-0.082296047,-0.045632955,-0.091198982,-0.135570911,-0.075145806,-0.060874704,-0.054275017,0.009584665
29-Feb-16,0.00308,0.036828674,-0.027755176,-0.011739114,-0.026215005,-0.052054483,-0.023741637,-0.015189656,-0.004832202,-0.077134851
31-Mar-16,0.00193,0.097213317,0.038757654,0.058886675,0.098783871,0.07803759,0.038014424,0.04280555,0.066622343,0.076750358
29-Apr-16,0.00193,0.064445838,0.046413038,0.015067644,0.006504079,0.024978699,0.016689222,0.030463687,0.003785982,0.028277191
31-May-16,0.00283,-0.035730192,-0.010239899,-0.013723445,-0.023626259,-0.057244782,-0.006412018,-0.009848355,0.015743422,0.010494523
30-Jun-16,0.00248,0.001251599,-0.025953074,-0.062314325,-0.058092104,-0.097532445,-0.006149622,-0.039166439,0.000886969,0.033652158
29-Jul-16,0.0024,0.031934313,0.06476948,0.054843363,0.073907263,0.042734329,0.023218139,0.027096395,0.036724027,-0.060780201
31-Aug-16,0.0032,0.001957254,0.003494913,-0.005107425,0.020045029,0.00721816,-0.006432083,-0.00640866,-0.001018989,0.064557117
30-Sep-16,0.0026,0.008610732,0.008372693,0.011828706,0.00389203,-0.030348645,0.007471399,0.009401218,-0.000439917,0.004227971
31-Oct-16,0.00295,-0.010498077,0.013211553,-0.00710695,-0.015155705,0.017028088,-0.05424637,-0.053859238,-0.020100016,-0.022417671
30-Nov-16,0.00468,0.022292038,-0.024132933,-0.018754605,-0.03698448,-0.038141017,-0.024558754,-0.001156384,0.033320172,0.019405944
30-Dec-16,0.0048,0.015550738,0.008529122,0.053657308,0.069715567,0.130113155,0.04213434,0.040568938,0.017075769,0.024545646
31-Jan-17,0.005,0.035503683,0.037156455,0.005888284,0.03116734,-0.027613395,0.040076439,0.012500234,0.0196444,0.026294699
28-Feb-17,0.00523,-0.016655419,0.010858807,0.003436468,0.004149454,-0.003157276,0.015463655,0.012401311,0.036892211,0.028884158
31-Mar-17,0.00738,0.001462268,-0.011139091,0.061344663,0.042058635,0.092966757,0.016286706,0.013672267,-0.000168792,-0.006809499
28-Apr-17,0.0078,-0.022730933,0.010467576,0.05051773,0.028196771,0.018321622,0.026639535,0.017230985,0.009644988,-0.085932864
31-May-17,0.0095,-0.003793143,0.029501303,0.037882505,0.031646877,0.040584022,0.050190652,0.040618476,0.011062122,-0.13469119
30-Jun-17,0.00993,0.028074317,0.009515709,-0.015782931,-0.01228049,0.01020868,-0.001823393,-0.022984598,0.004813383,0.10801358
31-Jul-17,0.01053,0.037811484,0.020176135,0.027537074,0.018245853,0.073341896,0.008570378,0.025213155,0.019169966,0.046291741
31-Aug-17,0.00978,-0.000444213,-0.000806454,0.010534525,0.002429597,0.018317695,-0.008666078,-0.01601351,0.00084995,0.025099168
29-Sep-17,0.01028,0.035115029,0.012702559,0.042079238,0.055509553,0.035455703,0.019072856,0.032022147,0.019043939,0.046866413
31-Oct-17,0.01123,-0.004111081,0.045982688,0.014504531,0.015314802,-0.013974585,-0.016834278,0.004061372,0.021763135,0.065306423
30-Nov-17,0.01238,0.004576589,0.029726402,0.001955673,0.011982895,0.004324499,0.021335434,-0.003212651,0.027889697,-0.035935508
29-Dec-17,0.01355,0.03618507,0.005861613,-0.003574891,0.000283627,-0.015326183,0.013597303,0.048570522,0.009533634,-0.031403262
31-Jan-18,0.014299999,0.007581521,0.045783858,0.070088352,0.059232542,0.113740658,0.042765003,0.029845279,0.056339357,0.126567318
28-Feb-18,0.01618,-0.074545086,-0.015379446,-0.048686374,-0.074202475,-0.059110619,-0.063525059,-0.069876053,-0.038717382,0.041383742
30-Mar-18,0.0167,-0.011625701,-0.028705936,-0.015816367,-0.018831059,0.002942702,-0.027881764,-0.007365411,-0.025906876,-0.010538877
30-Apr-18,0.01763,0.022181013,0.006655303,0.044181903,0.01366255,0.052627566,-0.013380684,0.043959265,0.002920224,0.024503229
31-May-18,0.0187,0.018211744,-0.010521123,-0.050184681,-0.048165761,-0.127809816,-0.037173506,-0.013790061,0.021978544,0.031093802
29-Jun-18,0.0188,-0.000438742,-0.026275217,-0.012929885,-0.02409799,-0.009258891,0.009360559,-0.012665127,0.005469501,0.045189743
31-Jul-18,0.01985,0.022512568,0.003928673,0.036076185,0.043018029,0.028925605,0.065230081,0.008197464,0.034731887,0.012569927
31-Aug-18,0.020550001,-0.016416468,0.001900301,-0.019784432,-0.030302015,-0.09487947,0.006226267,-0.049953421,0.030853664,0.013953019
28-Sep-18,0.021500001,-0.002871559,0.023280113,0.011436996,-0.017006143,0.020480527,4.17197E-05,0.016058696,0.003173375,0.017244351
31-Oct-18,0.022780001,-0.080088374,-0.084741206,-0.094125836,-0.084436379,-0.093743288,-0.039437634,-0.070008804,-0.070468916,0.023491081
30-Nov-18,0.023080001,0.000920044,0.003681415,-0.01818605,-0.020369413,0.006148937,0.002390438,-0.021373045,0.017011892,-0.04289557
31-Dec-18,0.023,-0.086190331,-0.068193144,-0.047262219,-0.057603026,-0.034388486,-0.054256105,-0.039103339,-0.091582979,0.055920309
31-Jan-19,0.023399999,0.128280205,0.060924428,0.058171293,0.064029706,0.081392816,0.061705178,0.069008576,0.080808038,-0.022972032
28-Feb-19,0.023829999,0.026278779,-0.000703467,0.041388742,0.016729153,0.034261915,0.042010223,0.025979083,0.031170424,0.041888581
29-Mar-19,0.023280001,-0.009456232,-0.003421492,0.00289561,-0.01667623,0.020415158,0.015195091,0.005383746,0.016969952,-0.053432682
30-Apr-19,0.02368,0.02822869,0.013803883,0.042415737,0.064993165,0.016136665,0.006762888,0.018101375,0.038925946,-0.026511499
31-May-19,0.02293,-0.041602342,-0.039930648,-0.071764934,-0.080510753,-0.096420523,-0.007983426,-0.065979168,-0.065397086,0.025225407
28-Jun-19,0.020350001,0.057589328,0.03606639,0.081294687,0.072389138,0.095082908,0.07017651,0.047228684,0.068684597,-0.084324958
31-Jul-19,0.0203,-0.007433674,0.001323584,-0.0245457,-0.034832362,-0.016842353,-0.006737917,-0.018591326,0.014240258,-0.001649008
30-Aug-19,0.01933,-0.013243585,-0.010463881,-0.017029749,-0.029511604,-0.013964927,0.002676776,-0.056525137,-0.019569224,-0.08771735
30-Sep-19,0.0177,0.019624632,0.031801355,0.023611435,0.024534734,0.025142038,0.006044775,0.039890325,0.016254125,0.078619427
31-Oct-19,0.01498,-0.00378662,0.048473966,0.036119103,0.059157943,0.04579657,0.018370732,0.024874574,0.020572486,-0.043348129
29-Nov-19,0.0154,0.023059015,0.005514481,0.016577591,0.018075326,0.004459459,0.012309923,0.012524007,0.035386813,-0.094647778
31-Dec-19,0.01505,0.023601374,0.019541731,0.028949245,0.019139937,0.027307006,0.044073147,0.050332166,0.027723401,0.071078133
