date,T_BILL_3_MO,SP_CONSUM_DIS,SP_HEALTH,SP_TELE_COMM,SP_FINANCE,SP_UTIL,SP_500,SP_CONSUM_STAPLE,SP_MATERIALS,SP_INFO_TECH,SP_ENEGY
20140501,0.0003,0.025542935,0.02508356,0.033862231,0.012325647,-0.01765645,0.020791838,0.017786708,0.028566627,0.033782466,0.010182603
20140601,0.0002,0.017449827,0.020185934,-0.013342474,0.022067387,0.042114513,0.018899398,-0.004507958,0.014303325,0.021761308,0.048745344
20140701,0.0002,-0.015590573,-0.001912905,0.0254612,-0.016903343,-0.068967026,-0.016113823,-0.034945704,-0.020533757,0.011099164,-0.034519237
20140801,0.0002,0.043777252,0.049008676,-0.010598226,0.04142617,0.045111358,0.038123093,0.046953698,0.03703578,0.039459062,0.019065045
20140901,0.0001,-0.030110729,0.00109585,0.00355012,-0.006584734,-0.021491595,-0.015857684,0.002500493,-0.017662387,-0.009010092,-0.076152265
20141001,0,0.022051911,0.052073468,-0.001737935,0.028959535,0.078003881,0.023642672,0.034660782,-0.025640139,0.018877943,-0.029919784
20141101,0,0.051671491,0.031034308,0.011004752,0.020439932,0.006098632,0.02445241,0.053102148,0.011094715,0.050073093,-0.08912713
20141201,0.0004,0.009589118,-0.013305991,-0.061577231,0.017708899,0.035889879,-0.003330523,-0.012746304,-0.008831173,-0.015200024,0.003816212
20150101,0,-0.032388042,0.011525892,-0.022418867,-0.069960633,0.022550439,-0.031040806,-0.01352002,-0.020460274,-0.039132973,-0.048824585
20150201,0.0001,0.084183274,0.040556666,0.065848533,0.05648198,-0.069652938,0.054004895,0.041491843,0.077881719,0.078941815,0.0350569
20150301,0.0003,-0.006646064,0.007236193,-0.037873573,-0.007846778,-0.013032498,-0.017736821,-0.02451697,-0.049728658,-0.033857876,-0.020345968
20150401,0,-0.001204026,-0.013825592,0.046818832,0.000769349,-0.00465365,0.008647644,-0.009693858,0.031170402,0.022795458,0.065628543
20150501,0,0.010431801,0.042394925,-0.018614503,0.016389872,0.000133536,0.009586185,0.006764208,0.001707915,0.020439529,-0.052215231
20150601,0.0001,0.004283727,-0.004600229,-0.023168477,-0.004810445,-0.063011764,-0.021592015,-0.021929477,-0.042493459,-0.043695811,-0.035526135
20150701,0.0006,0.045361922,0.026989064,-0.011468003,0.030096655,0.059571857,0.017822974,0.052201611,-0.050936754,0.029227724,-0.07813322
20150801,0,-0.066103861,-0.080800443,-0.033616808,-0.069442802,-0.040179177,-0.062870309,-0.059996124,-0.057731721,-0.058210586,-0.046924509
20150901,0,-0.00220087,-0.057725179,-0.036968816,-0.031651426,0.029023557,-0.025409975,0.002335783,-0.075806749,-0.010542494,-0.067904433
20151001,0.0007,0.089505943,0.076954224,0.057936062,0.061048752,0.010508586,0.0831975,0.055970138,0.134295098,0.106635335,0.112043758
20151101,0.0017,-0.004479709,-0.006493877,-0.013322557,0.017007778,-0.027814068,-0.000168255,-0.013460514,0.005372564,0.005937365,-0.007667594
20151201,0.0015,-0.03126069,0.015094237,0.017166499,-0.023521913,0.016494975,-0.01871882,0.023433018,-0.045053128,-0.02329803,-0.100024076
20160101,0.003,-0.048759195,-0.076187987,0.054766135,-0.08960935,0.054081268,-0.048061997,0.007604328,-0.102685419,-0.048954937,-0.030706424
20160201,0.0031,0.003605005,-0.006759943,0.026941626,-0.031618158,0.014571952,-0.00243165,0.002057746,0.074598696,-0.015346229,-0.025605642
20160301,0.0019,0.062325667,0.025525222,0.062630853,0.070871997,0.07391618,0.063316638,0.040644764,0.069731229,0.091011337,0.091774081
20160401,0.0019,0.002119786,0.029440298,-0.031411174,0.032695741,-0.023366734,0.004220484,-0.013554551,0.050533054,-0.054685801,0.086524966
20160501,0.0028,-0.001032622,0.019854914,-0.000358987,0.018173643,0.009190768,0.014406184,0.00597162,-0.006152623,0.052754711,-0.011703365
20160601,0.0025,-0.012117522,0.008793318,0.093194418,-0.034289415,0.076227815,0.002349717,0.048471793,-0.010149901,-0.027986462,0.031920904
20160701,0.0024,0.043189114,0.048584715,0.000164251,0.034080154,-0.008723928,0.035373025,-0.008971769,0.049395004,0.078116254,-0.019828653
20160801,0.0032,-0.014338156,-0.036240867,-0.057261683,0.035685184,-0.06052928,-0.001012333,-0.006341415,-0.002882804,0.018419796,0.006411407
20160901,0.0026,-0.005488841,-0.006931799,-0.009465216,-0.028642338,0.001771642,-0.001409301,-0.016890642,-0.015205271,0.024038761,0.029478609
20161001,0.0029,-0.021770998,-0.063595646,-0.074979531,0.021600874,0.00998589,-0.017640644,-0.008208851,-0.022142239,-0.001347049,-0.029710698
20161101,0.0047,0.043104122,0.016567894,0.035490249,0.136659065,-0.059939397,0.03294536,-0.045489814,0.065194443,-0.005932754,0.078789374
20161201,0.0048,-0.000447421,0.005044709,0.080910712,0.037552987,0.05186226,0.017571441,0.031880614,-0.00427431,0.015152844,0.018047657
20170101,0.005,0.033347064,0.016228497,-0.034992401,0.001241847,0.011498954,0.012124894,0.011587558,0.040240889,0.043418549,-0.03635703
20170201,0.0052,0.017275134,0.062396283,-0.00387249,0.050050372,0.054753655,0.034148645,0.051967034,0.005146248,0.048657767,-0.027323494
20170301,0.0074,0.009951774,-0.010781014,-0.012310841,-0.029060822,0.005952644,-0.00731469,-0.008401747,-0.008684824,0.025066495,-0.011024706
20170401,0.0078,0.022964669,0.013972868,-0.04383344,-0.009681122,0.008656843,0.009253479,0.007576205,0.011475754,0.024409347,-0.029299036
20170501,0.0095,0.007727528,0.005373144,-0.009792349,-0.014075135,0.035049002,0.009755097,0.026258678,-0.00467331,0.041483103,-0.039603185
20170601,0.0099,-0.015836249,0.043602465,-0.029793373,0.063152121,-0.028686142,0.00321239,-0.026015008,0.016447831,-0.027470933,-0.002671172
20170701,0.0105,0.014505926,0.004461296,0.050704393,0.016064887,0.021176849,0.016003257,0.001425475,0.010130224,0.042668135,0.024397907
20170801,0.0098,-0.023355599,0.014762688,-0.030832862,-0.018550114,0.026164863,-0.002200232,-0.014385734,0.005689812,0.03237453,-0.057111387
20170901,0.0103,0.004789557,0.007763389,0.035192788,0.050507954,-0.031367011,0.018161907,-0.012955815,0.031929965,0.005937923,0.097723224
20171001,0.0112,0.018563052,-0.009855572,-0.086900296,0.028153299,0.036356961,0.021442194,-0.016430329,0.037464237,0.076737222,-0.007203177
20171101,0.0124,0.046532569,0.025541696,0.059017944,0.032754514,0.020078582,0.024918655,0.052990402,0.000429794,0.00934067,0.012344189
20171201,0.0136,0.024847042,-0.007276852,0.057703415,0.018283219,-0.066021569,0.010778424,0.019632685,0.015054096,-0.000307239,0.047380566
20180101,0.0143,0.086501667,0.0604702,-0.00644311,0.063607384,-0.031839714,0.05219604,0.012218336,0.037994008,0.075665757,0.037569674
20180201,0.0162,-0.031047256,-0.042878788,-0.070545451,-0.029526815,-0.043777066,-0.036435894,-0.076009077,-0.049110051,-0.001117723,-0.11343391
20180301,0.0167,-0.025904448,-0.030884652,-0.011150278,-0.044583206,0.033322614,-0.027382626,-0.011513754,-0.04369062,-0.03948513,0.015529775
20180401,0.0176,0.029360013,0.012819053,-0.022485912,-0.004764699,0.017715381,0.005544095,-0.04260836,0.002219538,0.000315329,0.092857549
20180501,0.0187,0.02177821,0.00049426,-0.022733474,-0.011222172,-0.016758397,0.023575862,-0.012499014,0.024482407,0.07134098,0.025323156
20180601,0.0188,0.031237022,0.010050563,0.022433907,-0.020189225,0.025032089,-0.00012132,0.039817636,-0.006827803,-0.003931453,0.005713267
20180701,0.0199,0.025001189,0.067858072,0.009991973,0.051456449,0.017533854,0.041161607,0.041717901,0.035743965,0.020358708,0.013569818
20180801,0.0206,0.051105699,0.041580405,0.029344915,0.011792608,0.011400317,0.028481127,0.005341341,-0.005513027,0.067360982,-0.037915449
20180901,0.0215,0.009696315,0.027915475,0.042600151,-0.023736501,-0.011465367,0.005875131,0.008029179,-0.021081596,-0.003872797,0.024343394
20181001,0.0228,-0.118414364,-0.06887113,-0.060230445,-0.048736276,0.020991102,-0.073318108,0.019300261,-0.099035152,-0.080479783,-0.113280172
20181101,0.0231,0.02049138,0.066124847,-0.006760367,0.0257657,0.029410646,0.015671974,0.018194001,0.033948597,-0.02121467,-0.022015767
20181201,0.023,-0.105651057,-0.09075387,-0.073935685,-0.114476143,-0.039374902,-0.101648415,-0.093942579,-0.087865869,-0.085361504,-0.128181416
20190101,0.0234,0.120483343,0.057183782,0.100662929,0.085880274,0.037243186,0.091701174,0.058514395,0.0641051,0.068776334,0.110217628
20190201,0.0238,0.021405231,0.010681823,0.008183306,0.021772542,0.036891495,0.030407176,0.020145462,0.029688992,0.066259108,0.019392122
20190301,0.0233,0.030260803,-0.000131765,0.023896056,-0.027478047,0.025894965,0.012929624,0.033529919,0.002829942,0.047515424,0.019814997
20190401,0.0237,0.048958909,-0.030946688,0.062214696,0.088391605,0.008911646,0.034121735,0.021931468,0.033161984,0.063579523,-0.000143033
20190501,0.0229,-0.07865428,-0.024980681,-0.059525947,-0.073771411,-0.007864137,-0.067834563,-0.040812549,-0.084561027,-0.089132724,-0.117046055
20190601,0.0204,0.078998167,0.063314845,0.04259771,0.065645002,0.028334881,0.069136073,0.045873186,0.107210768,0.090545118,0.090597722
20190701,0.0203,-0.005690127,-0.0322716,0.008765046,0.003591558,-0.0140753,0.003018759,0.000687584,-0.006549813,0.015679309,-0.019650632
20190801,0.0193,-0.015884532,-0.007547133,-0.019713947,-0.04836642,0.048097655,-0.018071921,0.01317702,-0.028811123,-0.019114351,-0.074749569
20190901,0.0177,0.012256927,0.001410856,0.004082079,0.044631471,0.039722693,0.023282828,0.016063175,0.036230854,0.014433867,0.035632232
20191001,0.015,0.000547683,0.047900484,0.027263021,0.022447011,-0.006070004,0.018054864,-0.004206789,-0.002706962,0.038093597,-0.023951687
20191101,0.0154,0.005936409,0.045147259,0.037364672,0.04825732,-0.024004467,0.029586462,0.009070819,0.024462137,0.051649422,0.011039215
20191201,0.015,0.024493311,0.033298185,0.017933181,0.022698196,0.034009283,0.027650788,0.021327232,0.030582298,0.043497149,0.052842819
20200101,0.0151,-0.001047256,-0.031010465,0.006606458,-0.027943464,0.065206125,-0.005901957,0.000710141,-0.066482708,0.038940638,-0.11175126
20200201,0.0123,-0.081566501,-0.073593331,-0.063388736,-0.113458043,-0.105177582,-0.086980693,-0.085178953,-0.089589986,-0.074478342,-0.152719229
20200301,0.0003,-0.138813209,-0.042769123,-0.12204376,-0.214840074,-0.105974626,-0.131019923,-0.063603998,-0.149536042,-0.087062047,-0.34969291
20200401,0.0009,0.245192845,0.158912552,0.13508478,0.09340503,0.075787217,0.165867322,0.097205396,0.198260682,0.137334195,0.296553276
20200501,0.0013,0.088794733,0.039573793,0.059943721,0.02426387,0.049987742,0.061071617,0.019848885,0.086378985,0.068314072,0.006697747
20200601,0.0014,0.047439786,-0.018044802,-0.005583473,-0.005238436,-0.04866736,0.020241679,-0.007575201,0.018543478,0.070765606,-0.01416374
20200701,0.0008,0.089649482,0.047525657,0.065654866,0.035201971,0.077523668,0.053188813,0.067596823,0.069834856,0.055589392,-0.053468293
20200801,0.0009,0.090299611,0.020955888,0.090510672,0.041271992,-0.029334602,0.064487008,0.046583776,0.03692347,0.118312973,-0.02054466
20200901,0.0009,-0.039793637,-0.022177326,-0.064820074,-0.036700118,0.011357872,-0.041181016,-0.017777568,0.012273525,-0.054157028,-0.146378966
20201001,0.0008,-0.041143006,-0.041292619,0.00542226,-0.010467679,0.048431966,-0.034233492,-0.032059809,-0.011531768,-0.051543893,-0.046903151
20201101,0.0008,0.074179254,0.066667238,0.095446422,0.167537722,-0.006534914,0.09872882,0.057499435,0.107158879,0.112610748,0.265658169
20201201,0.0006,0.017013233,0.031529964,0.030699924,0.060503794,-0.003124316,0.030225967,0.009905897,0.007873488,0.056814688,0.04270826
