%date	T-bill	Energy	Material	Industrials	Cons-Discr.	Cons-Staples	Helth-Care	Financials	Inf-Tech. Telecom Utilities
19990226	0.0034	-0.0333	-0.0081	-0.0163	0.0682	-0.0241	-0.0103	-0.0265	-0.1439	-0.0077	-0.0305
19990331	0.0041	0.2147	-0.0062	-0.0028	0.0576	-0.0312	0.0137	0.0103	0.0117	0.0264	-0.0137
19990430	0.0038	0.1055	0.2428	0.1651	0.0694	0.0124	0.0193	0.0942	0.0187	0.0440	0.0762 
19990528	0.0035	-0.0119	-0.1047	0.0091	0.0144	0.0029	-0.0417	-0.0216	0.0221	-0.0039	0.0670 
19990630	0.0041	0.0093	0.0590	0.0260	0.0270	0.0256	0.0430	0.0177	0.0952	0.0736	-0.0224
19990730	0.0037	0.0117	-0.0391	-0.0311	-0.0980	-0.0008	-0.0616	-0.0718	0.0090	-0.0152	-0.0194
19990831	0.0039	0.0203	0.0048	-0.0610	-0.0625	-0.0296	-0.0078	-0.0722	0.0060	-0.0856	0.0088 
19990930	0.0037	-0.0748	-0.0011	-0.1034	0.0338	-0.0785	-0.1044	-0.0738	0.0383	0.0487	-0.0484
19991029	0.0036	-0.0500	-0.0151	-0.1049	-0.0205	0.0780	0.0811	0.1336	-0.0047	0.0804	0.0303 
19991130	0.0038	0.0173	-0.0006	-0.0431	-0.0426	-0.0366	0.0201	-0.0585	0.1593	0.0046	-0.0789
19991231	0.0038	-0.0090	0.0864	0.1081	0.0115	0.0172	-0.0608	-0.0208	0.2957	-0.0144	-0.0088
20000131	0.0043	-0.0892	-0.1346	-0.0876	-0.0934	-0.0811	0.0025	-0.0752	-0.0157	-0.0502	0.0239 
20000229	0.0043	-0.0563	-0.0908	-0.0548	-0.1199	-0.0859	-0.1080	-0.1723	0.2780	-0.0886	-0.0917
20000331	0.0044	0.1983	0.0724	0.1448	0.1617	0.0479	0.0819	0.1899	-0.0196	0.0725	0.0320 
20000428	0.0046	0.0183	-0.0251	0.0659	0.0173	0.0072	0.0958	-0.0495	-0.0714	-0.0262	0.1232 
20000531	0.0048	0.1557	0.0040	0.0267	0.0074	0.0999	0.0643	0.1202	-0.0194	-0.0553	0.0425 
20000630	0.0037	-0.0894	-0.0662	-0.0531	-0.0843	0.0302	0.0819	-0.1088	0.1195	0.0094	-0.0505
20000731	0.0048	-0.0442	-0.0320	0.0281	-0.0198	-0.0209	-0.0392	0.1099	-0.0795	-0.1146	0.0434 
20000831	0.0050	0.1697	0.0206	0.0840	0.0361	0.0298	0.0067	0.0701	0.2000	-0.0149	0.0905 
20000929	0.0051	0.0044	-0.0819	-0.0583	-0.0167	0.0490	0.0695	0.0692	-0.1314	-0.0556	0.1294 
20001031	0.0052	-0.0223	-0.0010	0.0170	0.0380	0.1103	0.0662	0.0065	-0.0712	-0.0304	-0.0477
20001130	0.0050	-0.0671	0.0077	-0.0395	-0.0623	0.0247	0.0366	-0.0288	-0.2579	-0.2042	0.0373 
20001229	0.0049	0.0929	0.0686	0.0435	0.1465	0.0743	0.0229	0.1085	-0.0242	-0.0741	0.1001 
20010131	0.0052	-0.0166	0.0032	0.0070	0.1292	-0.0669	-0.0806	0.0025	0.2115	0.2479	-0.1119
20010228	0.0037	-0.0306	0.0408	0.0343	-0.0340	0.0429	0.0516	-0.0511	-0.3023	-0.1418	0.0608 
20010330	0.0043	0.0014	-0.0540	-0.0462	-0.0550	-0.0188	-0.0700	0.0113	-0.1327	-0.1381	0.0051 
20010430	0.0039	0.1027	0.1214	0.0639	0.0510	-0.0207	0.0326	0.0239	0.2690	0.0146	0.0581 
20010531	0.0032	0.0317	0.0369	0.0531	0.0366	0.0009	0.0313	0.0415	-0.0808	0.0139	-0.0036
20010629	0.0028	-0.1128	-0.0008	-0.0393	0.0213	-0.0226	-0.0128	0.0081	0.0014	-0.0573	-0.0781
20010731	0.0030	-0.0050	0.0074	-0.0222	0.0370	0.0115	0.0281	-0.0092	-0.0922	-0.0134	-0.0626
20010831	0.0030	-0.0164	0.0257	-0.0490	-0.0487	0.0243	-0.0217	-0.0420	-0.1118	-0.1494	-0.0078
20010928	0.0027	-0.0833	-0.0865	-0.2269	-0.1432	-0.0057	0.0029	-0.0636	-0.2493	-0.0508	-0.1249
20011031	0.0022	0.0550	-0.0131	0.0428	0.0445	-0.0071	0.0173	-0.0609	0.1482	-0.1039	0.0220 
20011130	0.0017	-0.0115	0.1016	0.1307	0.1434	0.0301	0.0104	0.0870	0.2108	0.1153	-0.0186
20011231	0.0015	0.0684	0.0009	0.0688	0.0624	0.0050	-0.0049	0.0268	-0.0144	0.0119	0.0139 
20020131	0.0014	-0.0241	0.0342	0.0135	0.0255	0.0151	-0.0039	0.0079	0.0337	-0.1268	-0.0600
20020228	0.0013	0.0285	0.0518	0.0441	0.0391	0.0293	0.0039	0.0180	-0.1792	-0.1601	-0.0569
20020328	0.0013	0.0702	0.0502	0.0498	0.0494	0.0409	0.0268	0.0411	0.1096	0.0022	0.1949 
20020430	0.0015	-0.0457	-0.0482	-0.0340	0.0027	0.0066	-0.0394	0.0035	-0.1446	-0.1620	-0.0304
20020531	0.0014	-0.0162	0.0669	0.0127	0.0265	0.0063	-0.0171	-0.0164	-0.0827	0.0143	-0.0861
20020628	0.0013	-0.0111	-0.0073	-0.0855	-0.0372	-0.0790	-0.0939	-0.0325	-0.1258	-0.1685	-0.0940
20020731	0.0015	-0.1056	-0.1117	-0.1302	-0.0992	-0.0370	-0.0351	-0.0819	-0.1555	0.1128	-0.1963
20020830	0.0014	0.0228	-0.0130	-0.0059	-0.0275	0.0278	0.0283	0.0260	-0.0055	0.1254	0.0567 
20020930	0.0014	-0.1016	-0.1366	-0.1056	-0.0651	-0.0868	-0.0521	-0.0998	-0.2191	-0.1309	-0.1435
20021031	0.0013	0.0328	0.0227	-0.0142	0.0408	0.0804	0.0335	0.0493	0.2396	0.3907	-0.0868
20021129	0.0012	0.0123	0.1281	0.1357	0.0291	-0.0255	0.0087	0.0161	0.2337	0.1513	0.1269 
20021231	0.0011	0.0212	-0.0294	-0.0274	-0.0549	0.0143	-0.0442	-0.0392	-0.1149	-0.0857	0.0636 
