Date,Open,High,Low,Close,Adj Close,Volume
19990101,315.3399963378906,335.4100036621094,307.510009765625,320.57000732421875,320.57000732421875,0
19990201,315.55999755859375,331.5,298.79998779296875,324.4599914550781,324.4599914550781,0
19990301,327.6300048828125,351.3399963378906,325.1400146484375,336.32000732421875,336.32000732421875,0
19990401,336.2300109863281,365.7099914550781,336.2300109863281,358.6400146484375,358.6400146484375,0
19990501,363.1499938964844,365.6600036621094,329.1099853515625,338.3500061035156,338.3500061035156,0
19990601,332.3699951171875,351.7900085449219,327.5199890136719,351.7900085449219,351.7900085449219,0
19990701,353.6099853515625,357.3800048828125,329.45001220703125,329.45001220703125,329.45001220703125,0
19990801,328.82000732421875,341.9599914550781,308.1099853515625,313.9599914550781,313.9599914550781,0
19990901,316.739990234375,324.8800048828125,292.1099853515625,297.1400146484375,297.1400146484375,0
19991001,293.3900146484375,346.1700134277344,282.42999267578125,346.1700134277344,346.1700134277344,0
19991101,340.94000244140625,359.2300109863281,324.8699951171875,328.8399963378906,328.8399963378906,0
19991201,327.6099853515625,336.0299987792969,307.5799865722656,321.7200012207031,321.7200012207031,0
20000101,307.20001220703125,322.5199890136719,292.55999755859375,311.0899963378906,311.0899963378906,0
20000201,311.6700134277344,311.6700134277344,266.1499938964844,276.9200134277344,276.9200134277344,0
20000301,280.82000732421875,334.3399963378906,266.55999755859375,327.6199951171875,327.6199951171875,0
20000401,343.5199890136719,343.5199890136719,304.739990234375,316.760009765625,316.760009765625,0
20000501,321.55999755859375,337.3399963378906,308.6000061035156,337.3399963378906,337.3399963378906,0
20000601,346.32000732421875,361.4599914550781,316.55999755859375,316.55999755859375,316.55999755859375,0
20000701,324.8599853515625,351.6000061035156,324.8599853515625,348.7900085449219,348.7900085449219,0
20000801,351.3399963378906,381.489990234375,349.9100036621094,381.489990234375,381.489990234375,0
20000901,377.75,396.7099914550781,372.239990234375,390.2900085449219,390.2900085449219,0
20001001,396.489990234375,396.489990234375,341.2099914550781,388.0799865722656,388.0799865722656,0
20001101,384.6000061035156,390.6300048828125,347.45001220703125,364.42999267578125,364.42999267578125,0
20001201,363.739990234375,400.5400085449219,360.6300048828125,397.0899963378906,397.0899963378906,0
20010101,386.04998779296875,405.7099914550781,380.1499938964844,395.3800048828125,395.3800048828125,0
20010201,398.0199890136719,399.8299865722656,365.42999267578125,368.8399963378906,368.8399963378906,0
20010301,368.6499938964844,378.2099914550781,325.70001220703125,357.3900146484375,357.3900146484375,0
20010401,358.5299987792969,375.6000061035156,338.07000732421875,370.1600036621094,370.1600036621094,0
20010501,373.82000732421875,391.3599853515625,369.3299865722656,384.3299865722656,384.3299865722656,0
20010601,383.42999267578125,391.5899963378906,369.42999267578125,383.8699951171875,383.8699951171875,0
20010701,387.25,387.25,366.67999267578125,377.1400146484375,377.1400146484375,0
20010801,379.3699951171875,380.0400085449219,352.0799865722656,353.6000061035156,353.6000061035156,0
20010901,351.8399963378906,351.8399963378906,295.5899963378906,332.25,332.25,0
20011001,331.7900085449219,342.42999267578125,321.760009765625,325.54998779296875,325.54998779296875,0
20011101,331.7799987792969,357.8699951171875,331.7799987792969,348.2300109863281,348.2300109863281,0
20011201,342.8800048828125,358.1400146484375,340.9800109863281,355.260009765625,355.260009765625,2191121200
20020101,354.8800048828125,361.8999938964844,330.2699890136719,348.95001220703125,348.95001220703125,3093458100
20020201,348.8399963378906,348.8399963378906,324.8999938964844,343.3800048828125,343.3800048828125,2834066600
20020301,343.6600036621094,373.3800048828125,343.0299987792969,365.7900085449219,365.7900085449219,2852605800
20020401,364.4599914550781,370.94000244140625,350.6099853515625,355.5299987792969,355.5299987792969,3000745000
20020501,355.6099853515625,367.5400085449219,349.3900146484375,354.3500061035156,354.3500061035156,2815651400
20020601,354.3800048828125,356.17999267578125,322.17999267578125,336.94000244140625,336.94000244140625,2994238400
20020701,337.04998779296875,339.32000732421875,252.5,309.010009765625,309.010009765625,4990899800
20020801,308.7900085449219,326.239990234375,282.7300109863281,315.42999267578125,315.42999267578125,3578546200
20020901,313.9200134277344,313.9200134277344,269.1400146484375,278.010009765625,278.010009765625,3593816400
20021001,278.3800048828125,311.30999755859375,249.22000122070312,302.4599914550781,302.4599914550781,4787683800
20021101,301.82000732421875,319.30999755859375,292.510009765625,314.3500061035156,314.3500061035156,3400133600
20021201,315.3399963378906,319.5199890136719,292.989990234375,296.9100036621094,296.9100036621094,2823605400
20030101,298.04998779296875,319.79998779296875,285.5899963378906,291.29998779296875,291.29998779296875,3442353400
20030201,291.3299865722656,294.2900085449219,270.1700134277344,281.75,281.75,2928217000
20030301,282.7900085449219,297.9100036621094,257.05999755859375,280.07000732421875,280.07000732421875,3846524800
20030401,280.2900085449219,318.5199890136719,280.2900085449219,313.82000732421875,313.82000732421875,3386184000
20030501,313.6499938964844,329.9800109863281,308.2200012207031,329.75,329.75,3211555800
20030601,329.7799987792969,349.19000244140625,329.7799987792969,329.92999267578125,329.92999267578125,3546009600
20030701,334.45001220703125,353.2300109863281,334.45001220703125,344.2200012207031,344.2200012207031,3296344500
20030801,344.2699890136719,346.010009765625,330.6700134277344,340.19000244140625,340.19000244140625,182630000
20030901,340.2799987792969,353.6000061035156,338.1199951171875,341.79998779296875,341.79998779296875,0
20031001,342.0299987792969,366.5899963378906,342.0299987792969,364.42999267578125,364.42999267578125,0
20031101,364.55999755859375,369.57000732421875,353.4800109863281,362.82000732421875,362.82000732421875,0
20031201,363.6499938964844,380.07000732421875,359.9700012207031,379.82000732421875,379.82000732421875,0
20040101,379.739990234375,397.1700134277344,376.5799865722656,391.0199890136719,391.0199890136719,0
20040201,391.3699951171875,404.7300109863281,388.010009765625,400.8399963378906,400.8399963378906,2977950100
20040301,400.8399963378906,410.239990234375,385.04998779296875,396.0799865722656,396.0799865722656,3805188400
20040401,396.0799865722656,402.82000732421875,376.25,376.8500061035156,376.8500061035156,3944983900
20040501,376.8500061035156,384.9800109863281,360.0899963378906,383.260009765625,383.260009765625,2730136600
20040601,383.260009765625,389.489990234375,379.239990234375,384.3900146484375,384.3900146484375,32187500
20040701,384.3900146484375,385.07000732421875,367.2900085449219,375.4800109863281,375.4800109863281,34370100
20040801,375.4800109863281,387.57000732421875,365.67999267578125,387.57000732421875,387.57000732421875,29009500
20040901,387.57000732421875,394.8299865722656,379.760009765625,383.4800109863281,383.4800109863281,32638800
20041001,383.4800109863281,391.2300109863281,365.6700134277344,384.3299865722656,384.3299865722656,45256800
20041101,384.3299865722656,401.9100036621094,384.3299865722656,395.010009765625,395.010009765625,36114400
20041201,395.010009765625,413.17999267578125,395.010009765625,411.05999755859375,411.05999755859375,35435600
20050101,411.05999755859375,413.54998779296875,395.0400085449219,401.55999755859375,401.55999755859375,37646600
20050201,401.55999755859375,410.9100036621094,393.8500061035156,398.5,398.5,33986900
20050301,398.5,407.260009765625,378.0799865722656,382.4599914550781,382.4599914550781,42890000
20050401,382.4599914550781,387.4700012207031,368.20001220703125,381.80999755859375,381.80999755859375,45990100
20050501,381.80999755859375,393.6199951171875,376.1199951171875,391.6300048828125,391.6300048828125,38258000
20050601,391.6300048828125,400.95001220703125,390.0799865722656,396.3900146484375,396.3900146484375,38090400
20050701,396.3900146484375,408.3699951171875,392.8399963378906,401.6000061035156,401.6000061035156,40466600
20050801,401.6000061035156,405.010009765625,388.2300109863281,393.5199890136719,393.5199890136719,38309200
20050901,393.5199890136719,403.30999755859375,387.7799987792969,396.70001220703125,396.70001220703125,42392700
20051001,396.70001220703125,410.04998779296875,382.07000732421875,408.510009765625,408.510009765625,46628300
20051101,408.510009765625,436.1600036621094,405.6400146484375,425.94000244140625,425.94000244140625,42131400
20051201,425.94000244140625,435.20001220703125,422.1099853515625,426.3999938964844,426.3999938964844,35582200
20060101,426.3999938964844,440.489990234375,420.94000244140625,429.5299987792969,429.5299987792969,43142400
20060201,429.510009765625,442.9200134277344,421.20001220703125,437.1499938964844,437.1499938964844,35663600
20060301,437.1499938964844,446.04998779296875,432.4800109863281,437.45001220703125,437.45001220703125,44105800
20060401,437.45001220703125,457.2300109863281,434.0,455.2099914550781,455.2099914550781,38182400
20060501,455.2099914550781,458.8800048828125,430.29998779296875,437.2900085449219,437.2900085449219,49124200
20060601,437.2900085449219,445.69000244140625,417.260009765625,434.1300048828125,434.1300048828125,49015000
20060701,433.9100036621094,446.29998779296875,422.55999755859375,444.1499938964844,444.1499938964844,40165700
20060801,444.1499938964844,451.07000732421875,434.7099914550781,447.6300048828125,447.6300048828125,43539600
20060901,447.6300048828125,467.75,443.25,465.8299865722656,465.8299865722656,39127100
20061001,465.80999755859375,480.2300109863281,462.739990234375,476.3800048828125,476.3800048828125,46766200
20061101,476.17999267578125,486.44000244140625,468.57000732421875,477.4599914550781,477.4599914550781,43265800
20061201,477.4599914550781,500.1300048828125,471.6400146484375,495.30999755859375,495.30999755859375,42751300
20070101,495.05999755859375,501.54998779296875,488.6000061035156,498.7900085449219,498.7900085449219,51734700
20070201,498.3299865722656,510.2799987792969,476.2799987792969,482.4200134277344,482.4200134277344,52297600
20070301,482.4200134277344,491.6099853515625,458.2799987792969,478.2699890136719,478.2699890136719,71795100
20070401,478.260009765625,502.9800109863281,472.7699890136719,497.2900085449219,497.2900085449219,61486200
20070501,497.2900085449219,510.9200134277344,494.2099914550781,507.1400146484375,507.1400146484375,60667600
20070601,506.989990234375,509.92999267578125,481.760009765625,485.4100036621094,485.4100036621094,63316400
20070701,487.510009765625,496.1199951171875,446.3800048828125,446.82000732421875,446.82000732421875,89723200
20070801,446.7699890136719,471.489990234375,423.0,452.4599914550781,452.4599914550781,144917400
20070901,452.4599914550781,476.95001220703125,435.79998779296875,461.489990234375,461.489990234375,79132400
20071001,461.4800109863281,483.989990234375,431.510009765625,452.29998779296875,452.29998779296875,108463300
20071101,451.8299865722656,451.8299865722656,377.45001220703125,415.8900146484375,415.8900146484375,183436000
20071201,415.8800048828125,428.9200134277344,382.2799987792969,392.0799865722656,392.0799865722656,128804400
20080101,391.82000732421875,394.05999755859375,328.07000732421875,389.7099914550781,389.7099914550781,209271400
20080201,389.7099914550781,397.5,343.6499938964844,345.1600036621094,345.1600036621094,143107200
20080301,345.1600036621094,368.54998779296875,302.82000732421875,334.55999755859375,334.55999755859375,213241800
20080401,334.55999755859375,365.19000244140625,327.95001220703125,355.7799987792969,355.7799987792969,172949000
20080501,355.4800109863281,377.2699890136719,325.6099853515625,333.1300048828125,333.1300048828125,137119800
20080601,333.1300048828125,333.1300048828125,270.6000061035156,270.95001220703125,270.95001220703125,224368600
20080701,270.7099914550781,309.8399963378906,225.6300048828125,289.3900146484375,289.3900146484375,356827000
20080801,289.3900146484375,305.1600036621094,263.0799865722656,285.5899963378906,285.5899963378906,219511200
20080901,285.5899963378906,307.7799987792969,230.3000030517578,270.67999267578125,270.67999267578125,422155300
20081001,270.6700134277344,277.3599853515625,172.6999969482422,209.1300048828125,209.1300048828125,336205000
20081101,209.1300048828125,221.75999450683594,115.97000122070312,169.9499969482422,169.9499969482422,272109000
20081201,169.9499969482422,183.99000549316406,139.7100067138672,168.7899932861328,168.7899932861328,223323600
20090101,168.55999755859375,172.38999938964844,108.29000091552734,123.9800033569336,123.9800033569336,269637000
20090201,123.9800033569336,134.8699951171875,91.61000061035156,101.1500015258789,101.1500015258789,359054400
20090301,101.1500015258789,130.02000427246094,78.47000122070312,119.01000213623047,119.01000213623047,559757800
20090401,118.9800033569336,152.25999450683594,115.2300033569336,145.39999389648438,145.39999389648438,474181400
