Date,Open,High,Low,Close,Adj Close,Volume
2001-01-01,234.47999572753906,269.2799987792969,234.47999572753906,269.2799987792969,269.2799987792969,0
2001-02-01,267.7099914550781,267.7099914550781,245.85000610351562,248.38999938964844,248.38999938964844,0
2001-03-01,244.8800048828125,254.30999755859375,224.4499969482422,236.77000427246094,236.77000427246094,0
2001-04-01,233.30999755859375,258.7900085449219,224.7899932861328,257.0299987792969,257.0299987792969,0
2001-05-01,262.25,277.17999267578125,257.7699890136719,264.0799865722656,264.0799865722656,0
2001-06-01,264.42999267578125,267.0299987792969,254.5500030517578,259.9800109863281,259.9800109863281,0
2001-07-01,262.5400085449219,262.5400085449219,249.3800048828125,260.7300109863281,260.7300109863281,0
2001-08-01,260.1700134277344,263.010009765625,229.94000244140625,233.02000427246094,233.02000427246094,0
2001-09-01,234.9199981689453,234.9199981689453,185.6999969482422,203.44000244140625,203.44000244140625,0
2001-10-01,201.66000366210938,219.5500030517578,201.66000366210938,208.07000732421875,208.07000732421875,0
2001-11-01,213.02999877929688,240.38999938964844,213.02999877929688,236.22000122070312,236.22000122070312,0
2001-12-01,232.8000030517578,245.36000061035156,231.5800018310547,241.8800048828125,241.8800048828125,2798507300
2002-01-01,241.85000610351562,247.24000549316406,229.44000244140625,239.72000122070312,239.72000122070312,3989502000
2002-02-01,239.5800018310547,245.47999572753906,229.97000122070312,242.58999633789062,242.58999633789062,3559459300
2002-03-01,242.97999572753906,256.2900085449219,242.9600067138672,246.6699981689453,246.6699981689453,3482692900
2002-04-01,246.05999755859375,248.2899932861328,233.83999633789062,236.5800018310547,236.5800018310547,3458964800
2002-05-01,236.86000061035156,248.1300048828125,230.33999633789062,236.3000030517578,236.3000030517578,3540626200
2002-06-01,236.30999755859375,238.0800018310547,209.8000030517578,217.1699981689453,217.1699981689453,4066207400
2002-07-01,217.0800018310547,219.3699951171875,167.88999938964844,191.61000061035156,191.61000061035156,5259449800
2002-08-01,191.27000427246094,205.67999267578125,172.1999969482422,196.52999877929688,196.52999877929688,4506275700
2002-09-01,196.38999938964844,203.77000427246094,176.4199981689453,179.52000427246094,179.52000427246094,3666118200
2002-10-01,179.4600067138672,200.72000122070312,163.2100067138672,191.0800018310547,191.0800018310547,5446688200
2002-11-01,194.0800018310547,202.27999877929688,186.4600067138672,200.3300018310547,200.3300018310547,3949631600
2002-12-01,200.72000122070312,207.07000732421875,178.27000427246094,182.75,182.75,3677955000
2003-01-01,183.19000244140625,194.14999389648438,174.30999755859375,176.72999572753906,176.72999572753906,4083977400
2003-02-01,176.77000427246094,178.82000732421875,165.8800048828125,175.14999389648438,175.14999389648438,3411554400
2003-03-01,175.24000549316406,191.52000427246094,162.97999572753906,179.83999633789062,179.83999633789062,4341048400
2003-04-01,179.99000549316406,202.5500030517578,178.47000122070312,200.6199951171875,200.6199951171875,3885490200
2003-05-01,200.35000610351562,210.89999389648438,196.11000061035156,210.72000122070312,210.72000122070312,3692041800
2003-06-01,211.25,222.24000549316406,210.66000366210938,213.75,213.75,3675000000
2003-07-01,213.49000549316406,224.3800048828125,210.16000366210938,218.2899932861328,218.2899932861328,3614069200
2003-08-01,218.1699981689453,229.5,211.6199951171875,229.0800018310547,229.0800018310547,155411800
2003-09-01,229.07000732421875,232.72000122070312,216.1199951171875,218.10000610351562,218.10000610351562,0
2003-10-01,218.1699981689453,238.94000244140625,218.1699981689453,237.5,237.5,0
2003-11-01,237.94000244140625,241.6999969482422,229.63999938964844,239.50999450683594,239.50999450683594,0
2003-12-01,240.10000610351562,249.02999877929688,233.42999267578125,248.6999969482422,248.6999969482422,0
2004-01-01,249.1300048828125,255.3000030517578,244.75,246.66000366210938,246.66000366210938,0
2004-02-01,246.50999450683594,255.1300048828125,244.02000427246094,251.64999389648438,251.64999389648438,4235180700
2004-03-01,251.64999389648438,256.94000244140625,241.11000061035156,251.25,251.25,4516129700
2004-04-01,251.25,257.0,247.19000244140625,247.19000244140625,247.19000244140625,4205829500
2004-05-01,247.19000244140625,250.6999969482422,234.99000549316406,248.88999938964844,248.88999938964844,2826217600
2004-06-01,248.88999938964844,254.0500030517578,247.3699951171875,249.99000549316406,249.99000549316406,38775000
2004-07-01,249.99000549316406,250.3699951171875,234.91000366210938,240.0399932861328,240.0399932861328,39840200
2004-08-01,240.0399932861328,242.33999633789062,228.36000061035156,239.64999389648438,239.64999389648438,37797400
2004-09-01,239.64999389648438,249.0399932861328,238.57000732421875,246.57000732421875,246.57000732421875,37381800
2004-10-01,246.57000732421875,257.3599853515625,245.36000061035156,256.5400085449219,256.5400085449219,42490800
