Date,Open,High,Low,Close,Adj Close,Volume
2001-01-01,245.13999938964844,245.13999938964844,222.89999389648438,233.57000732421875,233.57000732421875,0
2001-02-01,231.67999267578125,243.0800018310547,228.3300018310547,228.3300018310547,228.3300018310547,0
2001-03-01,230.1699981689453,245.22999572753906,219.67999267578125,224.75999450683594,224.75999450683594,0
2001-04-01,219.6300048828125,248.25999450683594,214.72000122070312,247.02000427246094,247.02000427246094,0
2001-05-01,246.75999450683594,254.66000366210938,236.22000122070312,247.3699951171875,247.3699951171875,0
2001-06-01,247.25999450683594,253.1199951171875,227.39999389648438,230.55999755859375,230.55999755859375,0
2001-07-01,230.0800018310547,230.22999572753906,216.83999633789062,226.74000549316406,226.74000549316406,0
2001-08-01,225.55999755859375,225.97000122070312,217.8800048828125,217.8800048828125,217.8800048828125,0
2001-09-01,220.0800018310547,221.22000122070312,186.92999267578125,203.11000061035156,203.11000061035156,0
2001-10-01,200.25999450683594,219.86000061035156,200.25999450683594,209.52000427246094,209.52000427246094,0
2001-11-01,213.72000122070312,214.97000122070312,194.9600067138672,200.72999572753906,200.72999572753906,0
2001-12-01,203.13999938964844,215.1699981689453,196.02999877929688,211.3000030517578,211.3000030517578,936385000
2002-01-01,211.27999877929688,212.1199951171875,199.49000549316406,207.27000427246094,207.27000427246094,1105446200
2002-02-01,207.39999389648438,217.3000030517578,200.89999389648438,215.44000244140625,215.44000244140625,834687500
2002-03-01,216.5500030517578,231.72000122070312,216.07000732421875,229.74000549316406,229.74000549316406,930447000
2002-04-01,230.64999389648438,233.42999267578125,215.00999450683594,218.00999450683594,218.00999450683594,946238400
2002-05-01,217.4199981689453,225.02999877929688,214.52999877929688,218.2100067138672,218.2100067138672,907116400
2002-06-01,218.3000030517578,218.88999938964844,206.88999938964844,217.5800018310547,217.5800018310547,937081400
2002-07-01,217.52999877929688,218.33999633789062,161.4199981689453,189.69000244140625,189.69000244140625,1546791600
2002-08-01,189.80999755859375,198.55999755859375,168.19000244140625,188.97999572753906,188.97999572753906,943289400
2002-09-01,188.74000549316406,189.49000549316406,169.22999572753906,172.6199951171875,172.6199951171875,814929000
2002-10-01,172.57000732421875,189.9600067138672,169.0800018310547,177.55999755859375,177.55999755859375,1105943600
2002-11-01,177.82000732421875,185.25,172.25,183.19000244140625,183.19000244140625,810210200
2002-12-01,184.0800018310547,189.85000610351562,180.10000610351562,183.1300048828125,183.1300048828125,839865000
2003-01-01,183.1300048828125,190.3300018310547,167.1699981689453,178.3800048828125,178.3800048828125,965114000
2003-02-01,178.27999877929688,183.33999633789062,171.4499969482422,181.05999755859375,181.05999755859375,887095000
2003-03-01,182.1300048828125,187.60000610351562,174.50999450683594,183.11000061035156,183.11000061035156,1043183400
2003-04-01,183.9600067138672,187.30999755859375,179.39999389648438,182.22000122070312,182.22000122070312,865126600
2003-05-01,182.77000427246094,198.1699981689453,181.10000610351562,197.0,197.0,948227400
2003-06-01,196.97000122070312,207.25,194.8000030517578,194.82000732421875,194.82000732421875,1000640600
2003-07-01,194.7899932861328,195.83999633789062,187.72000122070312,189.91000366210938,189.91000366210938,1050975400
2003-08-01,189.91000366210938,201.8699951171875,186.61000061035156,200.6699981689453,200.6699981689453,44529200
2003-09-01,200.5500030517578,204.02000427246094,194.05999755859375,195.64999389648438,195.64999389648438,0
2003-10-01,196.47000122070312,205.22999572753906,193.82000732421875,197.22999572753906,197.22999572753906,0
2003-11-01,197.30999755859375,198.5,192.52999877929688,196.9600067138672,196.9600067138672,0
2003-12-01,198.10000610351562,225.3800048828125,197.72999572753906,224.13999938964844,224.13999938964844,0
2004-01-01,224.24000549316406,233.27000427246094,219.08999633789062,226.94000244140625,226.94000244140625,0
2004-02-01,226.1199951171875,237.66000366210938,222.14999389648438,236.0399932861328,236.0399932861328,949848600
2004-03-01,236.0399932861328,241.75999450683594,224.33999633789062,234.4499969482422,234.4499969482422,1283047800
2004-04-01,234.4499969482422,247.58999633789062,232.13999938964844,238.30999755859375,238.30999755859375,1104644100
2004-05-01,238.30999755859375,245.83999633789062,230.52000427246094,238.5399932861328,238.5399932861328,1359773200
2004-06-01,238.5399932861328,255.0500030517578,237.32000732421875,250.82000732421875,250.82000732421875,1313522000
2004-07-01,250.82000732421875,260.0400085449219,249.3699951171875,259.1499938964844,259.1499938964844,1158506600
2004-08-01,259.1499938964844,262.4100036621094,245.0,255.55999755859375,255.55999755859375,1368913700
2004-09-01,255.55999755859375,279.1199951171875,255.27999877929688,276.95001220703125,276.95001220703125,1421666000
2004-10-01,276.95001220703125,290.75,273.4700012207031,278.6600036621094,278.6600036621094,1591614700
2004-11-01,278.6600036621094,298.2699890136719,272.8299865722656,294.6099853515625,294.6099853515625,1656693700
2004-12-01,294.6099853515625,294.94000244140625,275.57000732421875,288.6300048828125,288.6300048828125,1570139500
2005-01-01,288.6300048828125,297.70001220703125,276.0799865722656,296.4700012207031,296.4700012207031,1730152400
2005-02-01,296.4700012207031,355.75,296.4700012207031,350.67999267578125,350.67999267578125,1863861700
2005-03-01,350.67999267578125,358.04998779296875,323.3999938964844,337.9100036621094,337.9100036621094,2601339400
2005-04-01,337.9100036621094,349.3699951171875,311.4599914550781,319.9700012207031,319.9700012207031,2616680700
