Date,Open,High,Low,Close,Adj Close,Volume
19990101,271.6400146484375,301.4599914550781,271.6400146484375,297.5299987792969,297.5299987792969,0
19990201,297.760009765625,301.0400085449219,284.79998779296875,289.5799865722656,289.5799865722656,0
19990301,285.0400085449219,297.7300109863281,279.69000244140625,283.2300109863281,283.2300109863281,0
19990401,287.29998779296875,311.70001220703125,287.29998779296875,293.8699951171875,293.8699951171875,0
19990501,297.69000244140625,310.67999267578125,294.82000732421875,299.42999267578125,299.42999267578125,0
19990601,298.07000732421875,319.82000732421875,298.07000732421875,319.82000732421875,319.82000732421875,0
19990701,317.0299987792969,325.3299865722656,312.260009765625,312.260009765625,312.260009765625,0
19990801,315.7200012207031,315.7200012207031,281.9599914550781,281.9599914550781,281.9599914550781,0
19990901,287.4800109863281,298.010009765625,282.7300109863281,295.0799865722656,295.0799865722656,0
19991001,293.5,318.1499938964844,291.8399963378906,318.1499938964844,318.1499938964844,0
19991101,319.9100036621094,339.2799987792969,314.4599914550781,330.6199951171875,330.6199951171875,0
19991201,326.32000732421875,337.54998779296875,319.739990234375,322.80999755859375,322.80999755859375,0
20000101,319.05999755859375,319.05999755859375,288.19000244140625,311.04998779296875,311.04998779296875,0
20000201,307.5299987792969,311.70001220703125,272.57000732421875,285.9200134277344,285.9200134277344,0
20000301,298.9200134277344,321.3900146484375,298.9200134277344,317.20001220703125,317.20001220703125,0
20000401,322.0,322.0,286.0899963378906,297.44000244140625,297.44000244140625,0
20000501,303.8299865722656,303.8299865722656,256.010009765625,267.7300109863281,267.7300109863281,0
20000601,271.4700012207031,291.6099853515625,271.4700012207031,271.989990234375,271.989990234375,0
20000701,281.7200012207031,283.6300048828125,247.35000610351562,249.99000549316406,249.99000549316406,0
20000801,253.7100067138672,256.0299987792969,234.25,244.02999877929688,244.02999877929688,0
20000901,247.22999572753906,247.22999572753906,224.0,241.6199951171875,241.6199951171875,0
20001001,237.74000549316406,246.91000366210938,217.6699981689453,246.91000366210938,246.91000366210938,0
20001101,233.9199981689453,233.9199981689453,211.60000610351562,211.60000610351562,211.60000610351562,0
20001201,208.50999450683594,225.94000244140625,187.60000610351562,194.75999450683594,194.75999450683594,0
20010101,199.72000122070312,233.64999389648438,199.72000122070312,222.66000366210938,222.66000366210938,0
20010201,227.72000122070312,227.72000122070312,195.89999389648438,202.6300048828125,202.6300048828125,0
20010301,195.1199951171875,198.8300018310547,180.8000030517578,192.47999572753906,192.47999572753906,0
20010401,191.02999877929688,201.82000732421875,183.64999389648438,199.91000366210938,199.91000366210938,0
20010501,205.50999450683594,205.50999450683594,192.47000122070312,196.7100067138672,196.7100067138672,0
20010601,195.82000732421875,198.22000122070312,180.3000030517578,188.10000610351562,188.10000610351562,0
20010701,191.1199951171875,199.3000030517578,185.8300018310547,195.94000244140625,195.94000244140625,0
20010801,198.67999267578125,198.67999267578125,176.9199981689453,177.75,177.75,0
20010901,178.08999633789062,188.27999877929688,171.17999267578125,187.82000732421875,187.82000732421875,0
20011001,187.77000427246094,189.13999938964844,162.41000366210938,162.41000366210938,162.41000366210938,0
20011101,165.35000610351562,172.08999633789062,164.99000549316406,165.3300018310547,165.3300018310547,0
20011201,166.64999389648438,171.30999755859375,162.00999450683594,168.11000061035156,168.11000061035156,1555669200
20020101,168.7100067138672,175.35000610351562,147.7899932861328,154.4199981689453,154.4199981689453,2480227500
20020201,154.33999633789062,154.63999938964844,136.4600067138672,144.47000122070312,144.47000122070312,3871323800
20020301,145.1699981689453,151.17999267578125,139.97999572753906,141.35000610351562,141.35000610351562,2794872500
20020401,141.25999450683594,141.3800048828125,116.18000030517578,118.81999969482422,118.81999969482422,4380308400
20020501,118.5999984741211,127.66000366210938,113.73999786376953,123.13999938964844,123.13999938964844,3510322600
20020601,123.12000274658203,124.26000213623047,97.87999725341797,107.66999816894531,107.66999816894531,2019503600
20020701,107.27999877929688,108.47000122070312,76.5999984741211,93.66999816894531,93.66999816894531,2521562600
20020801,93.66000366210938,100.5999984741211,82.9000015258789,92.0199966430664,92.0199966430664,1828210400
20020901,91.5999984741211,96.27999877929688,78.2699966430664,79.0,79.0,1717696000
20021001,79.08000183105469,107.41000366210938,79.04000091552734,104.18000030517578,104.18000030517578,2062306000
20021101,104.0999984741211,116.97000122070312,101.75,116.66999816894531,116.66999816894531,1648778000
20021201,116.81999969482422,120.52999877929688,105.11000061035156,107.77999877929688,107.77999877929688,1213676600
20030101,108.0999984741211,123.22000122070312,96.91000366210938,100.25,100.25,1501893200
20030201,100.29000091552734,104.45999908447266,90.37999725341797,91.87000274658203,91.87000274658203,1194043600
20030301,91.88999938964844,97.26000213623047,83.4000015258789,91.52999877929688,91.52999877929688,1375979800
20030401,91.61000061035156,100.91999816894531,86.9000015258789,99.75,99.75,1439871200
20030501,99.76000213623047,107.3499984741211,97.0,106.44000244140625,106.44000244140625,1288352400
20030601,106.95999908447266,113.69000244140625,106.33999633789062,110.25,110.25,1354989200
20030701,110.2699966430664,114.26000213623047,101.98999786376953,103.48999786376953,103.48999786376953,1261899100
20030801,103.5999984741211,107.22000122070312,100.87999725341797,103.48999786376953,103.48999786376953,48857800
20030901,103.62000274658203,107.12000274658203,97.91999816894531,99.12000274658203,99.12000274658203,0
20031001,99.19999694824219,103.76000213623047,97.58000183105469,103.58000183105469,103.58000183105469,0
20031101,103.7699966430664,104.55999755859375,98.4000015258789,102.2699966430664,102.2699966430664,0
20031201,102.33000183105469,111.52999877929688,101.83000183105469,111.31999969482422,111.31999969482422,0
20040101,111.25,119.26000213623047,111.11000061035156,115.43000030517578,115.43000030517578,0
20040201,115.62000274658203,121.66999816894531,114.91000366210938,117.72000122070312,117.72000122070312,2239205400
20040301,117.72000122070312,121.83000183105469,112.0999984741211,115.94999694824219,115.94999694824219,1864047200
20040401,115.94999694824219,118.68000030517578,114.05000305175781,115.27999877929688,115.27999877929688,1453365400
20040501,115.27999877929688,117.33000183105469,109.87000274658203,110.55000305175781,110.55000305175781,1224746200
20040601,110.55000305175781,114.97000122070312,109.44999694824219,113.9000015258789,113.9000015258789,1253857100
20040701,113.9000015258789,118.63999938964844,110.19999694824219,117.45999908447266,117.45999908447266,1283702100
20040801,117.45999908447266,119.33999633789062,114.30999755859375,118.80000305175781,118.80000305175781,1175166600
20040901,118.80000305175781,122.5199966430664,118.30000305175781,120.18000030517578,120.18000030517578,1128067800
20041001,120.18000030517578,125.43000030517578,118.2300033569336,121.26000213623047,121.26000213623047,1294414100
20041101,121.26000213623047,129.49000549316406,121.06999969482422,126.06999969482422,126.06999969482422,1006325500
20041201,126.06999969482422,131.25999450683594,126.06999969482422,129.10000610351562,129.10000610351562,1731569700
20050101,129.10000610351562,130.1699981689453,117.70999908447266,119.29000091552734,119.29000091552734,1750075200
20050201,119.29000091552734,123.58000183105469,118.05999755859375,120.05999755859375,120.05999755859375,1541528500
20050301,120.05999755859375,122.51000213623047,115.0999984741211,117.9800033569336,117.9800033569336,1306705000
20050401,117.9800033569336,120.27999877929688,114.4000015258789,118.12999725341797,118.12999725341797,1385884500
20050501,118.12999725341797,119.83999633789062,114.52999877929688,119.55999755859375,119.55999755859375,1267127800
20050601,119.55999755859375,122.5199966430664,119.0999984741211,121.08999633789062,121.08999633789062,1124090800
20050701,121.08999633789062,125.47000122070312,119.11000061035156,124.87999725341797,124.87999725341797,1105155400
20050801,124.87999725341797,125.3499984741211,118.05000305175781,120.55000305175781,120.55000305175781,1151678000
20050901,120.55000305175781,120.97000122070312,116.70999908447266,118.72000122070312,118.72000122070312,1048785100
20051001,118.72000122070312,119.13999938964844,109.45999908447266,116.25,116.25,1272362200
20051101,116.25,123.9800033569336,115.4800033569336,121.95999908447266,121.95999908447266,1389286400
20051201,121.95999908447266,123.52999877929688,117.20999908447266,117.43000030517578,117.43000030517578,1214693600
20060101,117.43000030517578,122.5199966430664,116.69999694824219,121.23999786376953,121.23999786376953,1452050700
20060201,121.23999786376953,132.50999450683594,121.08999633789062,129.19000244140625,129.19000244140625,1223860800
20060301,129.19000244140625,135.19000244140625,128.9600067138672,133.13999938964844,133.13999938964844,1801496400
20060401,133.13999938964844,134.74000549316406,126.41999816894531,129.25999450683594,129.25999450683594,1121428000
20060501,129.25999450683594,130.27999877929688,123.12999725341797,125.37000274658203,125.37000274658203,1299776900
20060601,125.37000274658203,131.72000122070312,125.29000091552734,131.25,131.25,1621593400
20060701,131.25,138.41000366210938,125.0,136.7899932861328,136.7899932861328,1442486000
20060801,136.7899932861328,139.05999755859375,133.5800018310547,138.36000061035156,138.36000061035156,1899492700
20060901,138.36000061035156,147.2100067138672,138.0800018310547,143.88999938964844,143.88999938964844,1535503500
20061001,143.88999938964844,152.27999877929688,142.13999938964844,148.8699951171875,148.8699951171875,2271433200
20061101,148.8699951171875,150.63999938964844,143.77999877929688,148.3800048828125,148.3800048828125,2089193800
20061201,148.3800048828125,157.08999633789062,147.3300018310547,155.14999389648438,155.14999389648438,1778935400
20070101,155.14999389648438,160.67999267578125,149.0,159.9499969482422,159.9499969482422,2045806300
20070201,159.9499969482422,162.13999938964844,152.74000549316406,158.8800048828125,158.8800048828125,1559548400
20070301,158.8800048828125,165.6699981689453,153.72999572753906,165.02000427246094,165.02000427246094,1828466900
