Date,Open,High,Low,Close,Adj Close,Volume
2001-01-01,237.05999755859375,237.05999755859375,215.97000122070312,223.1199951171875,223.1199951171875,0
2001-02-01,226.10000610351562,232.97000122070312,223.7899932861328,225.77000427246094,225.77000427246094,0
2001-03-01,224.41000366210938,228.13999938964844,206.22000122070312,213.7899932861328,213.7899932861328,0
2001-04-01,212.88999938964844,213.22000122070312,203.92999267578125,211.85000610351562,211.85000610351562,0
2001-05-01,216.91000366210938,218.97000122070312,212.99000549316406,215.64999389648438,215.64999389648438,0
2001-06-01,215.50999450683594,216.33999633789062,206.25,208.5500030517578,208.5500030517578,0
2001-07-01,210.58999633789062,211.02000427246094,206.4499969482422,210.02000427246094,210.02000427246094,0
2001-08-01,208.30999755859375,221.83999633789062,208.25,218.52999877929688,218.52999877929688,0
2001-09-01,221.22000122070312,223.63999938964844,204.4199981689453,214.0500030517578,214.0500030517578,0
2001-10-01,213.42999267578125,217.1199951171875,210.16000366210938,212.6999969482422,212.6999969482422,0
2001-11-01,215.8300018310547,220.99000549316406,214.66000366210938,217.30999755859375,217.30999755859375,0
2001-12-01,216.91000366210938,222.24000549316406,211.0399932861328,218.38999938964844,218.38999938964844,1003839900
2002-01-01,218.16000366210938,220.6699981689453,213.72000122070312,220.6699981689453,220.6699981689453,1128501500
2002-02-01,220.75,231.99000549316406,217.69000244140625,229.47000122070312,229.47000122070312,968808500
2002-03-01,229.75999450683594,237.7899932861328,226.3800048828125,236.99000549316406,236.99000549316406,1018772300
2002-04-01,236.74000549316406,244.07000732421875,234.22000122070312,241.3800048828125,241.3800048828125,1043980400
2002-05-01,241.41000366210938,247.39999389648438,238.67999267578125,243.36000061035156,243.36000061035156,1063775400
2002-06-01,243.3300018310547,244.33999633789062,224.25999450683594,228.52000427246094,228.52000427246094,1319921000
2002-07-01,228.50999450683594,232.13999938964844,191.66000366210938,217.94000244140625,217.94000244140625,1752209200
2002-08-01,217.82000732421875,228.49000549316406,212.24000549316406,220.02999877929688,220.02999877929688,1207754200
2002-09-01,219.32000732421875,222.74000549316406,200.3300018310547,203.52999877929688,203.52999877929688,1294055000
2002-10-01,203.67999267578125,218.8300018310547,203.64999389648438,210.50999450683594,210.50999450683594,1635925000
2002-11-01,210.0800018310547,212.97999572753906,200.61000061035156,204.14999389648438,204.14999389648438,1266944400
2002-12-01,204.19000244140625,209.0399932861328,201.72000122070312,204.6199951171875,204.6199951171875,1166142800
2003-01-01,204.6699981689453,211.80999755859375,192.33999633789062,197.10000610351562,197.10000610351562,1169773200
2003-02-01,197.1199951171875,199.44000244140625,189.4600067138672,191.3800048828125,191.3800048828125,1034572800
2003-03-01,191.61000061035156,199.47000122070312,182.55999755859375,190.25,190.25,1453771600
2003-04-01,190.25,198.05999755859375,188.83999633789062,195.75,195.75,1389376200
2003-05-01,195.80999755859375,206.11000061035156,192.69000244140625,204.97000122070312,204.97000122070312,1545160600
2003-06-01,205.0,212.16000366210938,205.0,206.47000122070312,206.47000122070312,1401925200
2003-07-01,206.3300018310547,211.11000061035156,203.57000732421875,205.02000427246094,205.02000427246094,1426955800
2003-08-01,205.0,209.1300048828125,201.52000427246094,208.9600067138672,208.9600067138672,65585800
2003-09-01,208.8800048828125,212.9199981689453,206.99000549316406,207.9600067138672,207.9600067138672,0
2003-10-01,208.17999267578125,218.35000610351562,208.1699981689453,218.00999450683594,218.00999450683594,0
2003-11-01,218.0,220.8000030517578,215.16000366210938,219.85000610351562,219.85000610351562,0
2003-12-01,219.9600067138672,223.5,217.25,223.5,223.5,0
2004-01-01,223.58999633789062,225.16000366210938,219.27000427246094,223.69000244140625,223.69000244140625,0
2004-02-01,223.85000610351562,237.33999633789062,223.6199951171875,236.3699951171875,236.3699951171875,1623411800
2004-03-01,236.3699951171875,239.4499969482422,227.91000366210938,234.99000549316406,234.99000549316406,1836534700
2004-04-01,234.99000549316406,240.0500030517578,232.9199981689453,237.6199951171875,237.6199951171875,1641560900
2004-05-01,237.6199951171875,239.4499969482422,228.3699951171875,234.4199981689453,234.4199981689453,1649415000
2004-06-01,234.4199981689453,239.77000427246094,232.74000549316406,234.9499969482422,234.9499969482422,1605914100
2004-07-01,234.9499969482422,235.83999633789062,222.02999877929688,223.2899932861328,223.2899932861328,1678281500
2004-08-01,223.2899932861328,228.7100067138672,220.0500030517578,227.47999572753906,227.47999572753906,1558435700
2004-09-01,227.47999572753906,231.64999389648438,217.8699951171875,220.74000549316406,220.74000549316406,1832120600
2004-10-01,220.74000549316406,224.39999389648438,215.6300048828125,222.0399932861328,222.0399932861328,1788980300
2004-11-01,222.0399932861328,235.63999938964844,221.1199951171875,228.41000366210938,228.41000366210938,1863327800
2004-12-01,228.41000366210938,238.27000427246094,228.41000366210938,236.99000549316406,236.99000549316406,1778826100
2005-01-01,236.99000549316406,241.82000732421875,234.5500030517578,239.57000732421875,239.57000732421875,1821015800
2005-02-01,239.57000732421875,243.86000061035156,237.0800018310547,239.7899932861328,239.7899932861328,1759408600
2005-03-01,239.7899932861328,244.22999572753906,234.5800018310547,237.16000366210938,237.16000366210938,2048280400
2005-04-01,237.16000366210938,239.25,231.1199951171875,234.32000732421875,234.32000732421875,2099474700
2005-05-01,234.32000732421875,242.9199981689453,234.02999877929688,239.02000427246094,239.02000427246094,1716568800
2005-06-01,239.02000427246094,242.0800018310547,233.50999450683594,234.24000549316406,234.24000549316406,1866999600
2005-07-01,234.24000549316406,243.3300018310547,232.22999572753906,241.5,241.5,1759067400
2005-08-01,241.5,242.19000244140625,234.85000610351562,237.75,237.75,1978224400
2005-09-01,237.75,241.41000366210938,231.27999877929688,240.47000122070312,240.47000122070312,2727496000
2005-10-01,240.47000122070312,241.17999267578125,232.67999267578125,239.42999267578125,239.42999267578125,2316544400
2005-11-01,239.42999267578125,244.9600067138672,237.25,241.14999389648438,241.14999389648438,1933116000
2005-12-01,241.14999389648438,247.63999938964844,239.49000549316406,240.1699981689453,240.1699981689453,2024441200
2006-01-01,240.1699981689453,243.4199981689453,238.1699981689453,239.75,239.75,2338583600
2006-02-01,239.75,245.63999938964844,236.77999877929688,242.07000732421875,242.07000732421875,1976366600
2006-03-01,242.07000732421875,248.5399932861328,241.0500030517578,242.52000427246094,242.52000427246094,2294566200
2006-04-01,242.52000427246094,244.64999389648438,237.3300018310547,244.00999450683594,244.00999450683594,1958236800
2006-05-01,244.00999450683594,248.60000610351562,241.14999389648438,245.19000244140625,245.19000244140625,2641247000
2006-06-01,245.19000244140625,250.36000061035156,240.33999633789062,248.1199951171875,248.1199951171875,2386806100
2006-07-01,248.1199951171875,254.42999267578125,245.9499969482422,252.58999633789062,252.58999633789062,2167579600
2006-08-01,252.58999633789062,262.42999267578125,250.52000427246094,261.6700134277344,261.6700134277344,2234414400
2006-09-01,261.6700134277344,264.5799865722656,259.0799865722656,260.75,260.75,2476806100
2006-10-01,260.75,267.6400146484375,258.44000244140625,265.5199890136719,265.5199890136719,2881721200
2006-11-01,265.5199890136719,266.0299987792969,260.25,262.6600036621094,262.6600036621094,2933193000
2006-12-01,262.6600036621094,270.1600036621094,260.239990234375,268.4100036621094,268.4100036621094,2263431300
2007-01-01,268.3800048828125,274.260009765625,267.8399963378906,273.3500061035156,273.3500061035156,2604577200
2007-02-01,273.3500061035156,276.69000244140625,264.07000732421875,268.6300048828125,268.6300048828125,2553896800
2007-03-01,268.6300048828125,274.1300048828125,261.3299865722656,272.67999267578125,272.67999267578125,3680554200
2007-04-01,272.67999267578125,284.17999267578125,272.67999267578125,281.3399963378906,281.3399963378906,3486424900
2007-05-01,281.3399963378906,286.04998779296875,277.67999267578125,285.1499938964844,285.1499938964844,3622291800
2007-06-01,284.69000244140625,287.19000244140625,275.54998779296875,278.44000244140625,278.44000244140625,3466335600
2007-07-01,278.44000244140625,285.1600036621094,270.8800048828125,271.79998779296875,271.79998779296875,3493259400
2007-08-01,271.79998779296875,285.4200134277344,269.3800048828125,278.510009765625,278.510009765625,4096203100
2007-09-01,278.510009765625,290.2099914550781,274.82000732421875,290.1000061035156,290.1000061035156,2709018900
2007-10-01,290.1000061035156,295.5199890136719,286.8500061035156,294.9100036621094,294.9100036621094,3565852500
2007-11-01,294.9100036621094,303.5400085449219,288.07000732421875,303.3299865722656,303.3299865722656,3648520800
2007-12-01,303.32000732421875,307.7099914550781,297.8900146484375,299.54998779296875,299.54998779296875,2886229800
2008-01-01,299.5199890136719,302.8299865722656,274.0299987792969,283.55999755859375,283.55999755859375,4637467000
2008-02-01,283.55999755859375,290.0400085449219,277.6700134277344,282.8299865722656,282.8299865722656,3439203900
2008-03-01,282.82000732421875,292.8699951171875,277.7699890136719,291.2200012207031,291.2200012207031,3606101000
2008-04-01,291.2200012207031,295.6099853515625,287.9700012207031,290.1000061035156,290.1000061035156,4069432700
2008-05-01,290.1000061035156,295.1199951171875,286.8599853515625,293.82000732421875,293.82000732421875,3650225800
2008-06-01,293.82000732421875,295.3399963378906,273.30999755859375,273.9700012207031,273.9700012207031,4626195600
2008-07-01,273.94000244140625,287.7699890136719,271.8599853515625,282.8699951171875,282.8699951171875,5339762700
2008-08-01,282.8699951171875,299.5899963378906,281.9800109863281,289.9800109863281,289.9800109863281,3982251800
2008-09-01,289.9800109863281,301.20001220703125,277.8500061035156,285.29998779296875,285.29998779296875,5468522700
2008-10-01,285.260009765625,289.4599914550781,225.33999633789062,253.67999267578125,253.67999267578125,7677990700
2008-11-01,253.67999267578125,260.5899963378906,221.47000122070312,248.57000732421875,248.57000732421875,5462115500
2008-12-01,248.5500030517578,249.0500030517578,232.4600067138672,246.66000366210938,246.66000366210938,4691614000
2009-01-01,246.66000366210938,252.4199981689453,226.9199981689453,227.75999450683594,227.75999450683594,4753661700
2009-02-01,227.75999450683594,233.02999877929688,209.85000610351562,211.27000427246094,211.27000427246094,4636954800
2009-03-01,211.27000427246094,226.22999572753906,199.3000030517578,218.77000427246094,218.77000427246094,5371655000
2009-04-01,218.74000549316406,229.32000732421875,216.44000244140625,225.41000366210938,225.41000366210938,4330065800
2009-05-01,225.41000366210938,238.83999633789062,223.32000732421875,236.02000427246094,236.02000427246094,4036978500
2009-06-01,237.75999450683594,246.22000122070312,233.49000549316406,238.17999267578125,238.17999267578125,4267544500
2009-07-01,238.16000366210938,256.4700012207031,236.57000732421875,252.85000610351562,252.85000610351562,3966855600
2009-08-01,252.85000610351562,256.8999938964844,247.4199981689453,254.88999938964844,254.88999938964844,3692331400
2009-09-01,254.88999938964844,265.1499938964844,251.4499969482422,263.19000244140625,263.19000244140625,4037289700
2009-10-01,263.17999267578125,274.9200134277344,259.95001220703125,265.94000244140625,265.94000244140625,4274927300
2009-11-01,265.94000244140625,281.1499938964844,265.5400085449219,276.1099853515625,276.1099853515625,3864339600
2009-12-01,276.1099853515625,281.32000732421875,269.989990234375,274.29998779296875,274.29998779296875,3491706900
2010-01-01,274.29998779296875,280.1300048828125,270.3699951171875,270.8800048828125,270.8800048828125,3789884100
2010-02-01,270.8800048828125,280.7300109863281,265.5799865722656,278.19000244140625,278.19000244140625,4127643200
2010-03-01,278.19000244140625,290.42999267578125,278.19000244140625,288.1300048828125,288.1300048828125,4361551900
2010-04-01,288.1300048828125,290.2799987792969,281.5899963378906,283.6400146484375,283.6400146484375,3885811000
2010-05-01,283.6400146484375,285.8900146484375,265.1400146484375,270.2099914550781,270.2099914550781,5279123800
2010-06-01,270.2099914550781,277.3500061035156,262.1099853515625,262.6400146484375,262.6400146484375,5286958000
2010-07-01,262.6199951171875,282.44000244140625,260.7799987792969,277.9700012207031,277.9700012207031,4012317100
2010-08-01,277.9700012207031,283.19000244140625,271.989990234375,273.55999755859375,273.55999755859375,3938358400
2010-09-01,273.3699951171875,291.3500061035156,273.3699951171875,288.2699890136719,288.2699890136719,3409597400
2010-10-01,288.2699890136719,298.7900085449219,287.20001220703125,296.3800048828125,296.3800048828125,3637551500
2010-11-01,296.3800048828125,301.7699890136719,291.2799987792969,292.3800048828125,292.3800048828125,3640675000
2010-12-01,292.20001220703125,305.3900146484375,292.20001220703125,303.5799865722656,303.5799865722656,3429653600
2011-01-01,303.5799865722656,306.239990234375,297.3900146484375,297.8800048828125,297.8800048828125,3269993600
2011-02-01,298.260009765625,307.1600036621094,298.260009765625,305.79998779296875,305.79998779296875,3102966000
2011-03-01,305.4200134277344,310.0199890136719,295.510009765625,308.8500061035156,308.8500061035156,3574520400
2011-04-01,308.8500061035156,324.9200134277344,308.8500061035156,324.45001220703125,324.45001220703125,2694375400
2011-05-01,324.45001220703125,333.8699951171875,322.9700012207031,332.1300048828125,332.1300048828125,3091017600
2011-06-01,331.92999267578125,331.92999267578125,315.54998779296875,322.6600036621094,322.6600036621094,3752140600
2011-07-01,322.6600036621094,329.5,317.1400146484375,317.3399963378906,317.3399963378906,3177114400
2011-08-01,317.3399963378906,320.3299865722656,290.3900146484375,318.5,318.5,5255089000
2011-09-01,318.4800109863281,320.760009765625,302.30999755859375,306.7099914550781,306.7099914550781,4047892000
2011-10-01,306.7099914550781,326.8299865722656,296.1300048828125,319.8900146484375,319.8900146484375,3184317800
2011-11-01,319.8900146484375,333.2099914550781,310.8399963378906,326.0,326.0,2821303400
