date,change
20010101.0,-0.15236425214480684
20010201.0,-0.022774355124627266
20010301.0,-0.11063829830406263
20010401.0,-0.08153480728232099
20010501.0,-0.061007962927618266
20010601.0,0.008498575533404166
20010701.0,-0.05234161190921126
20010801.0,-0.04927538375197447
20010901.0,-0.29878049622611735
20011001.0,-0.12987011244481023
20011101.0,-0.13065326091319107
20011201.0,-0.03468211637417439
20020101.0,0.011764694332664312
20020201.0,-0.005780341244511894
20020301.0,0.005780341244511894
20020401.0,-0.011428560529436384
20020501.0,-0.014450853111279735
20020601.0,-0.025264384418155365
20020701.0,0.004828012356615213
20020801.0,-0.013197404713021702
20020901.0,-0.06433824818439574
20021001.0,-0.07506520522712522
20021101.0,-0.14872516128291488
20021201.0,-0.024752451388527563
20030101.0,-0.03285596726334245
20030201.0,0.021739110153428578
20030301.0,-0.07234035947841723
20030401.0,0.0036462611587555855
20030501.0,-0.010938892144716382
20030601.0,-0.22907084639800965
20030701.0,0.05102035782383584
20030801.0,0.03225803350434739
20030901.0,-0.03340292808127236
20031001.0,0.024175774223376065
20031101.0,-0.02470462089012847
20031201.0,-0.0054824509090067785
20040101.0,-0.011025347745784548
20040201.0,0.028856784265326795
20040301.0,-0.009656656134593941
20040401.0,0.032537994890679454
20040501.0,0.10272541926931952
20040601.0,0.2362428354256976
20040701.0,0.11181099376244423
20040801.0,0.11999998978206072
20040901.0,0.07170293595225401
20041001.0,0.11930455815448009
20041101.0,0.1668448749918482
20041201.0,0.0046040473201619135
20050101.0,0.10140975970138152
20050201.0,0.09483111047067048
20050301.0,0.009269505636384885
20050401.0,0.040337328629542556
20050501.0,0.01586185336206346
20050601.0,0.052631535781403546
20050701.0,0.08888891486041216
20050801.0,0.02848576537438794
20050901.0,0.01225205823812007
20051001.0,0.09496407803773065
20051101.0,-0.0020698310435794
20051201.0,0.03452749145094231
20060101.0,0.08571423155709423
20060201.0,0.035615745530254504
20060301.0,0.004002590210704331
20060401.0,0.02990038380375811
20060501.0,0.013978506642444023
20060601.0,0.02922490636946174
20060701.0,0.010235355487209441
20060801.0,-0.0060789733169266565
20060901.0,-0.02956166661044428
20061001.0,0.03455496514295478
20061101.0,-0.010121495982936567
20061201.0,-0.0010224208057807097
20070101.0,0.011178826724745173
20070201.0,0.004020096745708537
20070301.0,-0.017068280687032335
20070401.0,-0.033742324408612204
20070501.0,-0.0367260690033923
20070601.0,0.010822552375196127
20070701.0,0.020148417204081847
20070801.0,-0.16352200723452942
20070901.0,-0.10303029147061435
20071001.0,0.0026246694523468835
20071101.0,-0.1921052705878367
20071201.0,0.016181291949422236
20080101.0,-0.4272588224546919
20080201.0,-0.08928574904060853
20080301.0,-0.30517713915381284
20080401.0,-0.02898547970379774
20080501.0,0.37037036382939437
20080601.0,-0.07336955870341501
20080701.0,-0.10655740321264467
20080801.0,0.03680985408856051
20080901.0,-0.4690265791696296
20081001.0,-0.41999999682108563
20081101.0,-0.9545454553151427
20081201.0,4.750000232830649
20090101.0,1.3157894901951928
20090201.0,0.1904762276446209
20090301.0,-0.18367347311149376
20090401.0,-0.39024389712034696
20090501.0,0.0
20090601.0,0.2857143313300851
20090701.0,0.0
20090801.0,-0.25714287173991324
20090901.0,-0.20689651451552984
20091001.0,-0.526315764707211
20091101.0,-0.09090907243657693
20091201.0,-0.09090907243657693
20100101.0,-0.12499997671693511
20100201.0,0.916666744276883
20100301.0,0.20000004768371582
20100401.0,0.033333300219643106
20100501.0,-0.03225803350434739
20100601.0,0.09677419664956526
20100701.0,-0.1764705933914052
20100801.0,-0.03571425150243618
20100901.0,0.148148111355159
20101001.0,-0.2903225899486958
20101101.0,0.4545454299154359
20101201.0,-0.2812499708961689
20110101.0,0.0740740004880958
20110201.0,-0.1
20110301.0,-0.35714283433495747
20110401.0,-0.11111116630059482
20110501.0,0.0
20110601.0,-0.7272727318908557
20110701.0,2.600000089406966
20110801.0,-0.8000000124176339
20110901.0,0.0
20111001.0,-0.6666666666666666
20111101.0,2.0
20111201.0,-0.6666666666666666
20120101.0,2.66666672875484
20120201.0,0.3636364252114102
20120301.0,-0.07142860944173758
20120401.0,0.38461549042245025
20120501.0,-0.36842105882319726
20120601.0,0.4545454299154359
20120701.0,0.1764705933914052
20120801.0,-0.05555558315029741
20120901.0,-0.052631529414422
20121001.0,0.1666665838824411
20121101.0,-0.24999998137354879
20121201.0,-0.5624999883584676
20130101.0,0.24999992835980342
20130201.0,0.5384616178168377
20130301.0,-0.35000003352761216
20130401.0,-0.35714283433495747
20130501.0,-0.37500001940255345
20130601.0,0.0
20130701.0,-0.14285716566504256
20130801.0,-0.3333333333333333
20130901.0,-0.75
20131001.0,2.3000000558793556
20131101.0,0.6666666666666666
20131201.0,0.14545457008456408
20140101.0,-0.8333333333333334
20140201.0,2.3076923517785826
20140301.0,-0.29999996274709617
20140401.0,-0.5
20140501.0,0.5
20140601.0,-0.3333333333333333
20140701.0,-0.45454547507047005
20140801.0,-0.10000001862645191
20140901.0,-0.4799999970197678
20141001.0,-0.7999999937911827
20141101.0,0.6666666149265241
20141201.0,6.400000260770327
20150101.0,-0.8333333333333334
20150201.0,0.6000001117587115
20150301.0,1.5000000931322595
20150401.0,-0.8214285809318627
20150501.0,0.0
20150601.0,0.24999991268851277
20150701.0,6.249999447027248
20150801.0,-0.9482758601310172
20150901.0,-0.9206349236853598
20151001.0,21.666667701469517
20151101.0,1.328767182008705
20151201.0,-0.2952380641517716
20160101.0,0.8181818181818182
20160201.0,0.02666662030750035
20160301.0,-0.39308172799869245
20160401.0,0.0
20160501.0,0.4663211759162342
20160601.0,-0.24848489062954512
20160701.0,-0.012345703995240459
20160801.0,0.24031011512822564
20160901.0,-0.18750001164153243
20161001.0,0.08058602500338415
20161101.0,0.3644314924534089
20161201.0,0.02127657550770317
20170101.0,0.024590152421166904
20170201.0,0.03564357791224166
20170301.0,0.1807999610900879
20170401.0,0.05405400180747055
20170501.0,0.2179487473395695
20170601.0,0.04197267730614778
20170701.0,0.05299997329711914
20170801.0,-0.07561435320451594
20170901.0,0.048979568501305706
20171001.0,0.08712491194899458
20171101.0,0.1024042804095407
20171201.0,0.0945072540006126
20180101.0,0.03025931971003629
20180201.0,0.13543865590141216
20180301.0,0.037267044873560036
20180401.0,0.04753419156940272
20180501.0,0.025781706925360203
20180601.0,0.0064239638747358
20180701.0,0.0586666742960612
20180801.0,0.037878811596583246
20180901.0,0.04470359752535891
20181001.0,0.05560710120570419
20181101.0,0.0131694336512422
20181201.0,-0.0043290003077767186
20190101.0,-0.02296453745102962
20190201.0,0.018376061714142022
20190301.0,-0.023899338375944615
20190401.0,0.010670122091074475
20190501.0,-0.03248941200140838
20190601.0,-0.10745609150588836
20190701.0,-0.012165496133964553
20190801.0,-0.04448840004634018
20190901.0,-0.08290153936256876
20191001.0,-0.17008306411075777
20191101.0,0.03010030564623834
20191201.0,-0.02903223127033576
20200101.0,0.0
20200201.0,-0.1870455983014134
20200301.0,-0.972477065678192
20200401.0,0.05882356034843122
20200501.0,0.4545455315142628
20200601.0,0.03846161781683767
20200701.0,-0.38518523301607105
20200801.0,0.1445783424540113
20200901.0,-0.15000000372529024
20201001.0,-0.05681821260570511
20201101.0,-0.09638547186997282
20201201.0,-0.18750001164153243
