date,change
19990101.0,-0.046135921336611346
19990201.0,-0.02558411524418942
19990301.0,-0.012413117391386253
19990401.0,0.072312807339495
19990501.0,0.04357823250178972
19990601.0,-0.02811219784620698
19990701.0,-0.019416840161758406
19990801.0,0.0015018162064569503
19990901.0,-0.053481187832534714
19991001.0,0.002806840359896276
19991101.0,-0.07200884933809927
19991201.0,0.012151729961941943
20000101.0,0.13607210726351351
20000201.0,-0.05739169699789278
20000301.0,0.03349927105113136
20000401.0,0.07432078816817955
20000501.0,0.032566910399073584
20000601.0,-0.06293906069929707
20000701.0,0.04198634942073551
20000801.0,0.09857064662545194
20000901.0,0.07880229161014317
20001001.0,-0.049709099327986825
20001101.0,-0.03463241322358954
20001201.0,0.09465412768207906
20010101.0,-0.06466635152835853
20010201.0,0.04301857026397847
20010301.0,-0.013206045433125325
20010401.0,0.055327729640202473
20010501.0,-0.03344732719990123
20010601.0,-0.07111978698819148
20010701.0,-0.04861625815152619
20010801.0,-0.04034277296279551
20010901.0,-0.12350943541512363
20011001.0,-0.011940505654742556
20011101.0,-0.0569369166832991
20011201.0,0.036668587388771434
20020101.0,-0.05892034250273667
20020201.0,-0.026534477212368807
20020301.0,0.11924199553562398
20020401.0,-0.021497499038406122
20020501.0,-0.09078457297328468
20020601.0,-0.07515797473207864
20020701.0,-0.1432522619916574
20020801.0,0.032454031955565614
20020901.0,-0.13137073762841353
20021001.0,-0.020050916049385314
20021101.0,0.022012565088116113
20021201.0,0.03713133800847554
20030101.0,-0.03492645254184597
20030201.0,-0.05412257082211405
20030301.0,0.04545961968409381
20030401.0,0.08392952997635092
20030501.0,0.09938870058214191
20030601.0,0.00779705236521483
20030701.0,-0.06753867701896371
20030801.0,0.013834601769035415
20030901.0,0.042250923449681066
20031001.0,0.008399569137666194
20031101.0,-0.004296485425070359
20031201.0,0.06341504933510578
20040101.0,0.017638653092795886
20040201.0,0.015851968594678672
20040301.0,0.007434608017733106
20040401.0,-0.039169526374899705
20040501.0,0.0047265153842602275
20040601.0,0.012348800482169527
20040701.0,0.014106687562086563
20040801.0,0.03624908222209972
20040901.0,0.006080261182659779
20041001.0,0.04638571142170808
20041101.0,0.03765368090225082
20041201.0,0.023565200606645527
20050101.0,0.0191383569086643
20050201.0,0.01676944224160719
20050301.0,0.007837587328829982
20050401.0,0.029145235436049702
20050501.0,-0.0019055689616243317
20050601.0,0.05490462101244832
20050701.0,0.02046928773624388
20050801.0,0.004586594792098538
20050901.0,0.03749916748710406
20051001.0,-0.06436652252155461
20051101.0,-0.006835642485802657
20051201.0,0.008145536305455588
20060101.0,0.02342471595008849
20060201.0,0.006670817854315352
20060301.0,-0.049182389972112286
20060401.0,0.01413047826159068
20060501.0,0.011285500783334528
20060601.0,0.021197065365648735
20060701.0,0.04816849354487095
20060801.0,0.02306477604267946
20060901.0,-0.01890117950921339
20061001.0,0.05321184977375678
20061101.0,0.018845042150429904
20061201.0,0.00919422532800621
20070101.0,-0.003751405059670368
20070201.0,0.04839059937686844
20070301.0,0.03886631359744766
20070401.0,0.041316599593048675
20070501.0,0.004508765837692686
20070601.0,-0.05296032721939415
20070701.0,-0.03818090533038823
20070801.0,0.018341466570480643
20070901.0,0.03317511480111161
20071001.0,0.06609694890540439
20071101.0,0.001669219703287407
20071201.0,0.0006482353514707347
20080101.0,-0.06964047480103946
20080201.0,-0.053118436314855924
20080301.0,0.014291644899321821
20080401.0,0.05206176647997098
20080501.0,0.029663960776777167
20080601.0,-0.010624048379472987
20080701.0,-0.06273580766220876
20080801.0,-0.01852717922032842
20080901.0,-0.1166263199599218
20081001.0,-0.11869049072265625
